doc_id	topic_0	topic_1
1145	0.030182	0.969818
1146	0.306003	0.693997
1147	0.333152	0.666848
1148	0.026903	0.973097
1149	0.328684	0.671316
1150	0.020906	0.979094
1151	0.024151	0.975849
1152	0.450641	0.549359
1153	0.056643	0.943357
1154	0.043889	0.956111
1155	0.071848	0.928152
1156	0.032725	0.967275
1157	0.627541	0.372459
1158	0.039349	0.960651
1159	0.907583	0.092417
1160	0.029554	0.970446
1161	0.065139	0.934861
1162	0.208630	0.791370
1163	0.131026	0.868974
1164	0.064478	0.935522
1165	0.318786	0.681214
1166	0.372266	0.627734
1167	0.031574	0.968426
1168	0.024696	0.975304
1169	0.935214	0.064786
1170	0.059281	0.940719
1171	0.029879	0.970121
1172	0.483327	0.516673
1173	0.188960	0.811040
1174	0.025649	0.974351
1175	0.508635	0.491365
1176	0.393105	0.606895
1177	0.027134	0.972866
1178	0.047426	0.952574
1179	0.031109	0.968891
1180	0.724594	0.275406
1181	0.042559	0.957441
1182	0.065515	0.934485
1183	0.033136	0.966864
1184	0.052859	0.947141
1185	0.033555	0.966445
1186	0.028679	0.971321
1187	0.158259	0.841741
1188	0.330262	0.669738
1189	0.685578	0.314422
1190	0.090683	0.909317
1191	0.649991	0.350009
1192	0.399565	0.600435
1193	0.682952	0.317048
1194	0.649770	0.350230
1195	0.285540	0.714460
1196	0.229410	0.770590
1197	0.028483	0.971517
1198	0.262142	0.737858
1199	0.635109	0.364891
1200	0.715258	0.284742
1201	0.029949	0.970051
1202	0.039220	0.960780
1203	0.114113	0.885887
1204	0.029382	0.970618
1205	0.011451	0.988549
1206	0.209472	0.790528
1207	0.054227	0.945773
1208	0.081905	0.918095
1209	0.028730	0.971270
1210	0.044271	0.955729
1211	0.024966	0.975034
1212	0.032704	0.967296
1213	0.303794	0.696206
1214	0.040676	0.959324
1215	0.716812	0.283188
1216	0.588985	0.411015
1217	0.026404	0.973596
1218	0.027174	0.972826
1219	0.044831	0.955169
1220	0.028586	0.971414
1221	0.276154	0.723846
1222	0.147304	0.852696
1223	0.092430	0.907570
1224	0.094203	0.905797
1225	0.038999	0.961001
1226	0.026313	0.973687
1227	0.068057	0.931943
1228	0.175296	0.824704
1229	0.784396	0.215604
1230	0.069817	0.930183
1231	0.035875	0.964125
1232	0.166684	0.833316
1233	0.052977	0.947023
1234	0.023024	0.976976
1235	0.126463	0.873537
1236	0.025577	0.974423
1237	0.136012	0.863988
1238	0.056812	0.943188
1239	0.175982	0.824018
1240	0.098448	0.901552
1241	0.580152	0.419848
1242	0.025585	0.974415
1243	0.041561	0.958439
1244	0.283929	0.716071
1245	0.244082	0.755918
1246	0.121875	0.878125
1247	0.169762	0.830238
1248	0.774334	0.225666
1249	0.414567	0.585433
1250	0.020679	0.979321
1251	0.047822	0.952178
1252	0.072242	0.927758
1253	0.033204	0.966796
1254	0.502955	0.497045
1255	0.013205	0.986795
1256	0.028467	0.971533
1257	0.027960	0.972040
1258	0.031800	0.968200
1259	0.030297	0.969703
1260	0.032012	0.967988
1261	0.029402	0.970598
1262	0.711331	0.288669
1263	0.111838	0.888162
1264	0.058351	0.941649
1265	0.242051	0.757949
1266	0.263828	0.736172
1267	0.165922	0.834078
1268	0.306241	0.693759
1269	0.025355	0.974645
1270	0.021708	0.978292
1271	0.079420	0.920580
1272	0.024903	0.975097
1273	0.153880	0.846120
1274	0.025723	0.974277
1275	0.193509	0.806491
1276	0.033826	0.966174
1277	0.188297	0.811703
1278	0.022477	0.977523
1279	0.011655	0.988345
1280	0.035357	0.964643
1281	0.031902	0.968098
1282	0.581091	0.418909
1283	0.026421	0.973579
1284	0.033182	0.966818
1285	0.943963	0.056037
1286	0.481396	0.518604
1287	0.264809	0.735191
1288	0.213738	0.786262
1289	0.048158	0.951842
1290	0.111378	0.888622
1291	0.106162	0.893838
1292	0.404404	0.595596
1293	0.093173	0.906827
1294	0.385615	0.614385
1295	0.028567	0.971433
1296	0.038639	0.961361
1297	0.221138	0.778862
1298	0.194799	0.805201
1299	0.023965	0.976035
1300	0.027951	0.972049
1301	0.286057	0.713943
1302	0.026592	0.973408
1303	0.047749	0.952251
1304	0.031198	0.968802
1305	0.036022	0.963978
1306	0.073557	0.926443
1307	0.033592	0.966408
1308	0.043398	0.956602
1309	0.075798	0.924202
1310	0.025258	0.974742
1311	0.090139	0.909861
1312	0.117827	0.882173
1313	0.482516	0.517484
1314	0.033848	0.966152
1315	0.256247	0.743753
1316	0.023624	0.976376
1317	0.020995	0.979005
1318	0.072301	0.927699
1319	0.029293	0.970707
1320	0.216905	0.783095
1321	0.076813	0.923187
1322	0.142702	0.857298
1323	0.023910	0.976090
1324	0.254878	0.745122
1325	0.032722	0.967278
1326	0.022579	0.977421
1327	0.044584	0.955416
1328	0.038067	0.961933
1329	0.131304	0.868696
1330	0.143443	0.856557
1331	0.349547	0.650453
1332	0.105638	0.894362
1333	0.022517	0.977483
1334	0.048226	0.951774
1335	0.075716	0.924284
1336	0.027608	0.972392
1337	0.061374	0.938626
1338	0.024439	0.975561
1339	0.076040	0.923960
1340	0.022220	0.977780
1341	0.455189	0.544811
1342	0.029237	0.970763
1343	0.027448	0.972552
1344	0.158375	0.841625
1345	0.085849	0.914151
1346	0.034958	0.965042
1347	0.023952	0.976048
1348	0.036254	0.963746
1349	0.267217	0.732783
1350	0.035061	0.964939
1351	0.094103	0.905897
1352	0.130182	0.869818
1353	0.953362	0.046638
1354	0.230039	0.769961
1355	0.076609	0.923391
1356	0.264517	0.735483
1357	0.184890	0.815110
1358	0.264444	0.735556
1359	0.214736	0.785264
1360	0.120078	0.879922
1361	0.037270	0.962730
1362	0.049015	0.950985
1363	0.030130	0.969870
1364	0.294625	0.705375
1365	0.111216	0.888784
1366	0.065196	0.934804
1367	0.023283	0.976717
1368	0.028920	0.971080
1369	0.289011	0.710989
1370	0.041511	0.958489
1371	0.040336	0.959664
1372	0.100480	0.899520
1373	0.094809	0.905191
1374	0.311580	0.688420
1375	0.039825	0.960175
1376	0.237871	0.762129
1377	0.043579	0.956421
1378	0.954081	0.045919
1379	0.043303	0.956697
1380	0.120794	0.879206
1381	0.029131	0.970869
1382	0.033090	0.966910
1383	0.035171	0.964829
1384	0.028609	0.971391
1385	0.380186	0.619814
1386	0.064684	0.935316
1387	0.032478	0.967522
1388	0.201843	0.798157
1389	0.174947	0.825053
1390	0.024283	0.975717
1391	0.571111	0.428889
1392	0.019890	0.980110
1393	0.114251	0.885749
1394	0.094358	0.905642
1395	0.033619	0.966381
1396	0.789672	0.210328
1397	0.069494	0.930506
1398	0.037300	0.962700
1399	0.488859	0.511141
1400	0.182550	0.817450
1401	0.086892	0.913108
1402	0.254928	0.745072
1403	0.345181	0.654819
1404	0.309265	0.690735
1405	0.030462	0.969538
1406	0.026251	0.973749
1407	0.096277	0.903723
1408	0.548799	0.451201
1409	0.329587	0.670413
1410	0.047025	0.952975
1411	0.090767	0.909233
1412	0.052299	0.947701
1413	0.037257	0.962743
1414	0.393753	0.606247
1415	0.024933	0.975067
1416	0.260101	0.739899
1417	0.023014	0.976986
1418	0.073329	0.926671
1419	0.084308	0.915692
1420	0.022583	0.977417
1421	0.068898	0.931102
1422	0.165225	0.834775
1423	0.062318	0.937682
1424	0.020608	0.979392
1425	0.053704	0.946296
1426	0.045846	0.954154
1427	0.187743	0.812257
1428	0.019603	0.980397
1429	0.030940	0.969060
1430	0.112725	0.887275
1431	0.036746	0.963254
1432	0.044192	0.955808
1433	0.024757	0.975243
1434	0.037094	0.962906
1435	0.036414	0.963586
1436	0.042968	0.957032
1437	0.023603	0.976397
1438	0.029909	0.970091
1439	0.044380	0.955620
1440	0.027387	0.972613
1441	0.129170	0.870830
1442	0.063808	0.936192
1443	0.140020	0.859980
1444	0.029306	0.970694
1445	0.122623	0.877377
1446	0.581221	0.418779
1447	0.241171	0.758829
1448	0.030223	0.969777
1449	0.046066	0.953934
1450	0.029856	0.970144
1451	0.035635	0.964365
1452	0.019352	0.980648
1453	0.022342	0.977658
1454	0.148787	0.851213
1455	0.341385	0.658615
1456	0.070483	0.929517
1457	0.336766	0.663234
1458	0.030168	0.969832
1459	0.025669	0.974331
1460	0.170153	0.829847
1461	0.875671	0.124329
1462	0.038043	0.961957
1463	0.375573	0.624427
1464	0.025040	0.974960
1465	0.036588	0.963412
1466	0.024374	0.975626
1467	0.049715	0.950285
1468	0.026357	0.973643
1469	0.068101	0.931899
1470	0.025208	0.974792
1471	0.030700	0.969300
1472	0.292207	0.707793
1473	0.034038	0.965962
1474	0.029194	0.970806
1475	0.054349	0.945651
1476	0.055297	0.944703
1477	0.024996	0.975004
1478	0.122875	0.877125
1479	0.042455	0.957545
1480	0.088412	0.911588
1481	0.156889	0.843111
1482	0.203463	0.796537
1483	0.044497	0.955503
1484	0.031702	0.968298
1485	0.036833	0.963167
1486	0.647818	0.352182
1487	0.034261	0.965739
1488	0.021714	0.978286
1489	0.021522	0.978478
1490	0.044103	0.955897
1491	0.971417	0.028583
1492	0.035576	0.964424
1493	0.128496	0.871504
1494	0.022758	0.977242
1495	0.019718	0.980282
1496	0.264502	0.735498
1497	0.038837	0.961163
1498	0.123137	0.876863
1499	0.024101	0.975899
1500	0.872348	0.127652
1501	0.037576	0.962424
1502	0.011792	0.988208
1503	0.024776	0.975224
1504	0.022183	0.977817
1505	0.127940	0.872060
1506	0.385092	0.614908
1507	0.014389	0.985611
1508	0.200835	0.799165
1509	0.848798	0.151202
1510	0.058148	0.941852
1511	0.028865	0.971135
1512	0.026530	0.973470
1513	0.038084	0.961916
1514	0.529571	0.470429
1515	0.076972	0.923028
1516	0.032419	0.967581
1517	0.034549	0.965451
1518	0.023213	0.976787
1519	0.137409	0.862591
1520	0.025550	0.974450
1521	0.093612	0.906388
1522	0.031964	0.968036
1523	0.026160	0.973840
1524	0.078867	0.921133
1525	0.048704	0.951296
1526	0.030828	0.969172
1527	0.034735	0.965265
1528	0.153496	0.846504
1529	0.056104	0.943896
1530	0.061962	0.938038
1531	0.185081	0.814919
1532	0.035266	0.964734
1533	0.021851	0.978149
1534	0.224369	0.775631
1535	0.165922	0.834078
1536	0.052161	0.947839
1537	0.027606	0.972394
1538	0.049494	0.950506
1539	0.822333	0.177667
1540	0.033138	0.966862
1541	0.027967	0.972033
1542	0.035011	0.964989
1543	0.032890	0.967110
1544	0.235739	0.764261
1545	0.023694	0.976306
1546	0.368403	0.631597
1547	0.026636	0.973364
1548	0.626475	0.373525
1549	0.149353	0.850647
1550	0.047339	0.952661
1551	0.285908	0.714092
1552	0.034624	0.965376
1553	0.054178	0.945822
1554	0.184805	0.815195
1555	0.131607	0.868393
1556	0.027577	0.972423
1557	0.046242	0.953758
1558	0.022122	0.977878
1559	0.208480	0.791520
1560	0.473255	0.526745
1561	0.213239	0.786761
1562	0.311575	0.688425
1563	0.073129	0.926871
1564	0.297326	0.702674
1565	0.165791	0.834209
1566	0.033496	0.966504
1567	0.025216	0.974784
1568	0.019434	0.980566
1569	0.027967	0.972033
1570	0.065972	0.934028
1571	0.779765	0.220235
1572	0.383059	0.616941
1573	0.039465	0.960535
1574	0.024944	0.975056
1575	0.160890	0.839110
1576	0.213370	0.786630
1577	0.126084	0.873916
1578	0.027275	0.972725
1579	0.126012	0.873988
1580	0.102020	0.897980
1581	0.149567	0.850433
1582	0.030589	0.969411
1583	0.021969	0.978031
1584	0.364316	0.635684
1585	0.889027	0.110973
1586	0.038157	0.961843
1587	0.199466	0.800534
1588	0.373879	0.626121
1589	0.176299	0.823701
1590	0.301415	0.698585
1591	0.033860	0.966140
1592	0.125202	0.874798
1593	0.028331	0.971669
1594	0.157222	0.842778
1595	0.480736	0.519264
1596	0.156209	0.843791
1597	0.031277	0.968723
1598	0.467379	0.532621
1599	0.024026	0.975974
1600	0.079368	0.920632
1601	0.036886	0.963114
1602	0.395128	0.604872
1603	0.974821	0.025179
1604	0.950141	0.049859
1605	0.015473	0.984527
1606	0.068889	0.931111
1607	0.034992	0.965008
1608	0.103002	0.896998
1609	0.246241	0.753759
1610	0.053973	0.946027
1611	0.459335	0.540665
1612	0.968575	0.031425
1613	0.367318	0.632682
1614	0.113716	0.886284
1615	0.088957	0.911043
1616	0.320893	0.679107
1617	0.022334	0.977666
1618	0.021508	0.978492
1619	0.024494	0.975506
1620	0.671646	0.328354
1621	0.223097	0.776903
1622	0.560799	0.439201
1623	0.026321	0.973679
1624	0.537309	0.462691
1625	0.047188	0.952812
1626	0.025461	0.974539
1627	0.168293	0.831707
1628	0.051013	0.948987
1629	0.032929	0.967071
1630	0.020757	0.979243
1631	0.105614	0.894386
1632	0.021238	0.978762
1633	0.063576	0.936424
1634	0.032468	0.967532
1635	0.040730	0.959270
1636	0.234263	0.765737
1637	0.108174	0.891826
1638	0.161870	0.838130
1639	0.651577	0.348423
1640	0.018675	0.981325
1641	0.101214	0.898786
1642	0.027630	0.972370
1643	0.379482	0.620518
1644	0.031526	0.968474
1645	0.177486	0.822514
1646	0.200491	0.799509
1647	0.350583	0.649417
1648	0.030152	0.969848
1649	0.028891	0.971109
1650	0.124515	0.875485
1651	0.115372	0.884628
1652	0.117875	0.882125
1653	0.028184	0.971816
1654	0.036262	0.963738
1655	0.315399	0.684601
1656	0.030019	0.969981
1657	0.310320	0.689680
1658	0.035370	0.964630
1659	0.028560	0.971440
1660	0.082175	0.917825
1661	0.213033	0.786967
1662	0.052602	0.947398
1663	0.794099	0.205901
1664	0.938151	0.061849
1665	0.295506	0.704494
1666	0.046681	0.953319
1667	0.027114	0.972886
1668	0.400084	0.599916
1669	0.251593	0.748407
1670	0.185617	0.814383
1671	0.033056	0.966944
1672	0.033966	0.966034
1673	0.077863	0.922137
1674	0.028097	0.971903
1675	0.088125	0.911875
1676	0.225786	0.774214
1677	0.028535	0.971465
1678	0.032532	0.967468
1679	0.692798	0.307202
1680	0.028275	0.971725
1681	0.479018	0.520982
1682	0.036738	0.963262
1683	0.050137	0.949863
1684	0.123052	0.876948
1685	0.030417	0.969583
1686	0.626959	0.373041
1687	0.038900	0.961100
1688	0.040743	0.959257
1689	0.023170	0.976830
1690	0.042548	0.957452
1691	0.032478	0.967522
1692	0.021562	0.978438
1693	0.040858	0.959142
1694	0.019975	0.980025
1695	0.022771	0.977229
1696	0.106176	0.893824
1697	0.027114	0.972886
1698	0.127070	0.872930
1699	0.163210	0.836790
1700	0.771625	0.228375
1701	0.033011	0.966989
1702	0.121448	0.878552
1703	0.620242	0.379758
1704	0.033172	0.966828
1705	0.378338	0.621662
1706	0.122037	0.877963
1707	0.646766	0.353234
1708	0.129342	0.870658
1709	0.051144	0.948856
1710	0.105206	0.894794
1711	0.033318	0.966682
1712	0.481951	0.518049
1713	0.366744	0.633256
1714	0.041554	0.958446
1715	0.585280	0.414720
1716	0.232873	0.767127
1717	0.148079	0.851921
1718	0.166001	0.833999
1719	0.054379	0.945621
1720	0.247794	0.752206
1721	0.040139	0.959861
1722	0.022866	0.977134
1723	0.042594	0.957406
1724	0.040139	0.959861
1725	0.318925	0.681075
1726	0.023740	0.976260
1727	0.143499	0.856501
1728	0.031923	0.968077
1729	0.454974	0.545026
1730	0.356381	0.643619
1731	0.135905	0.864095
1732	0.213931	0.786069
1733	0.472728	0.527272
1734	0.277877	0.722123
1735	0.863497	0.136503
1736	0.079136	0.920864
1737	0.070651	0.929349
1738	0.121943	0.878057
1739	0.084921	0.915079
1740	0.019633	0.980367
1741	0.202396	0.797604
1742	0.075168	0.924832
1743	0.027998	0.972002
1744	0.022323	0.977677
1745	0.195299	0.804701
1746	0.030608	0.969392
1747	0.113690	0.886310
1748	0.019679	0.980321
1749	0.034015	0.965985
1750	0.055134	0.944866
1751	0.029765	0.970235
1752	0.416899	0.583101
1753	0.028389	0.971611
1754	0.035614	0.964386
1755	0.363080	0.636920
1756	0.027167	0.972833
1757	0.106981	0.893019
1758	0.019498	0.980502
1759	0.029796	0.970204
1760	0.065220	0.934780
1761	0.040747	0.959253
1762	0.109758	0.890242
1763	0.079299	0.920701
1764	0.037724	0.962276
1765	0.127070	0.872930
1766	0.021393	0.978607
1767	0.025762	0.974238
1768	0.051660	0.948340
1769	0.043766	0.956234
1770	0.039112	0.960888
1771	0.058838	0.941162
1772	0.820803	0.179197
1773	0.479435	0.520565
1774	0.231863	0.768137
1775	0.084658	0.915342
1776	0.043275	0.956725
1777	0.024747	0.975253
1778	0.083486	0.916514
1779	0.029810	0.970190
1780	0.035720	0.964280
1781	0.021543	0.978457
1782	0.879206	0.120794
1783	0.504169	0.495831
1784	0.355409	0.644591
1785	0.114631	0.885369
1786	0.039967	0.960033
1787	0.449075	0.550925
1788	0.333209	0.666791
1789	0.145239	0.854761
1790	0.166522	0.833478
1791	0.031692	0.968308
1792	0.022627	0.977373
1793	0.063682	0.936318
1794	0.031141	0.968859
1795	0.037655	0.962345
1796	0.104491	0.895509
1797	0.042940	0.957060
1798	0.129443	0.870557
1799	0.617754	0.382246
1800	0.034691	0.965309
1801	0.097811	0.902189
1802	0.027359	0.972641
1803	0.022205	0.977795
1804	0.042421	0.957579
1805	0.184002	0.815998
1806	0.057040	0.942960
1807	0.947073	0.052927
1808	0.632115	0.367885
1809	0.104143	0.895857
1810	0.024547	0.975453
1811	0.116574	0.883426
1812	0.036475	0.963525
1813	0.046527	0.953473
1814	0.200619	0.799381
1815	0.036909	0.963091
1816	0.156512	0.843488
1817	0.216570	0.783430
1818	0.117515	0.882485
1819	0.123845	0.876155
1820	0.043663	0.956337
1821	0.057145	0.942855
1822	0.022818	0.977182
1823	0.030035	0.969965
1824	0.034854	0.965146
1825	0.031345	0.968655
1826	0.081321	0.918679
1827	0.022009	0.977991
1828	0.136450	0.863550
1829	0.143991	0.856009
1830	0.069331	0.930669
1831	0.023549	0.976451
1832	0.252370	0.747630
1833	0.782017	0.217983
1834	0.026912	0.973088
1835	0.101778	0.898222
1836	0.036682	0.963318
1837	0.210456	0.789544
1838	0.361695	0.638305
1839	0.030220	0.969780
1840	0.107127	0.892873
1841	0.125102	0.874898
1842	0.015263	0.984737
1843	0.068088	0.931912
1844	0.604360	0.395640
1845	0.034064	0.965936
1846	0.029440	0.970560
1847	0.028006	0.971994
1848	0.029700	0.970300
1849	0.055311	0.944689
1850	0.191984	0.808016
1851	0.028038	0.971962
1852	0.577262	0.422738
1853	0.027788	0.972212
1854	0.106061	0.893939
1855	0.082520	0.917480
1856	0.077654	0.922346
1857	0.284845	0.715155
1858	0.052909	0.947091
1859	0.031083	0.968917
1860	0.197681	0.802319
1861	0.101410	0.898590
1862	0.182023	0.817977
1863	0.050539	0.949461
1864	0.035091	0.964909
1865	0.023837	0.976163
1866	0.450993	0.549007
1867	0.174216	0.825784
1868	0.347494	0.652506
1869	0.038765	0.961235
1870	0.025424	0.974576
1871	0.129238	0.870762
1872	0.200460	0.799540
1873	0.666973	0.333027
1874	0.943928	0.056072
1875	0.031057	0.968943
1876	0.049251	0.950749
1877	0.023160	0.976840
1878	0.028236	0.971764
1879	0.070477	0.929523
1880	0.102079	0.897921
1881	0.036641	0.963359
1882	0.057624	0.942376
1883	0.121500	0.878500
1884	0.029503	0.970497
1885	0.023752	0.976248
1886	0.032146	0.967854
1887	0.033106	0.966894
1888	0.141421	0.858579
1889	0.044880	0.955120
1890	0.043359	0.956641
1891	0.078792	0.921208
1892	0.022229	0.977771
1893	0.026675	0.973325
1894	0.054849	0.945151
1895	0.063371	0.936629
1896	0.125329	0.874671
1897	0.040725	0.959275
1898	0.048431	0.951569
1899	0.179719	0.820281
1900	0.040568	0.959432
1901	0.040156	0.959844
1902	0.032074	0.967926
1903	0.124668	0.875332
1904	0.183453	0.816547
1905	0.205800	0.794200
1906	0.334184	0.665816
1907	0.144922	0.855078
1908	0.163683	0.836317
1909	0.327021	0.672979
1910	0.104328	0.895672
1911	0.163373	0.836627
1912	0.483743	0.516257
1913	0.156428	0.843572
1914	0.049824	0.950176
1915	0.698973	0.301027
1916	0.723600	0.276400
1917	0.021394	0.978606
1918	0.025507	0.974493
1919	0.600023	0.399977
1920	0.036520	0.963480
1921	0.078792	0.921208
1922	0.080282	0.919718
1923	0.314740	0.685260
1924	0.931245	0.068755
1925	0.582556	0.417444
1926	0.105968	0.894032
1927	0.427487	0.572513
1928	0.082782	0.917218
1929	0.183985	0.816015
1930	0.116772	0.883228
1931	0.027392	0.972608
1932	0.032715	0.967285
1933	0.038324	0.961676
1934	0.032622	0.967378
1935	0.095237	0.904763
1936	0.171667	0.828333
1937	0.034703	0.965297
1938	0.027850	0.972150
1939	0.025263	0.974737
1940	0.038824	0.961176
1941	0.024752	0.975248
1942	0.025188	0.974812
1943	0.036709	0.963291
1944	0.214178	0.785822
1945	0.197104	0.802896
1946	0.642655	0.357345
1947	0.025964	0.974036
1948	0.463617	0.536383
1949	0.076985	0.923015
1950	0.028764	0.971236
1951	0.121673	0.878327
1952	0.072258	0.927742
1953	0.037115	0.962885
1954	0.025939	0.974061
1955	0.405992	0.594008
1956	0.105042	0.894958
1957	0.040346	0.959654
1958	0.089265	0.910735
1959	0.038739	0.961261
1960	0.098036	0.901964
1961	0.504085	0.495915
1962	0.033639	0.966361
1963	0.022294	0.977706
1964	0.041401	0.958599
1965	0.077908	0.922092
1966	0.022977	0.977023
1967	0.084357	0.915643
1968	0.215728	0.784272
1969	0.047337	0.952663
1970	0.247769	0.752231
1971	0.458548	0.541452
1972	0.078110	0.921890
1973	0.037707	0.962293
1974	0.024950	0.975050
1975	0.028300	0.971700
1976	0.022791	0.977209
1977	0.027359	0.972641
1978	0.024116	0.975884
1979	0.262152	0.737848
1980	0.028436	0.971564
1981	0.032854	0.967146
1982	0.033477	0.966523
1983	0.037613	0.962387
1984	0.198165	0.801835
1985	0.091483	0.908517
1986	0.274265	0.725735
1987	0.038307	0.961693
1988	0.040263	0.959737
1989	0.854634	0.145366
1990	0.075573	0.924427
1991	0.045568	0.954432
1992	0.041598	0.958402
1993	0.031794	0.968206
1994	0.033594	0.966406
1995	0.946178	0.053822
1996	0.024078	0.975922
1997	0.037060	0.962940
1998	0.033387	0.966613
1999	0.025294	0.974706
2000	0.022004	0.977996
2001	0.104832	0.895168
2002	0.025157	0.974843
2003	0.030189	0.969811
